drugbank_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
DB16931,-0.72079784,4.1721807,-0.62812763,-1.4054081,1.0499505,0.4115097,-0.14925608,2.304422,-0.37759638,2.2305098,0.8161386,-1.6094342,-1.8064451,-1.6046476,-0.5057262,0.9015666,-1.6353985,-0.73255914,2.7522967,-0.29327902,0.90760416,-0.44712442,2.0074282,0.60134506,-0.4672908,-2.7047596,0.74990016,0.16151965,0.43760607,-1.1903316,0.55920815,0.6209415,0.90404576,0.7873802,-1.3274823,-1.7173384,-2.1853788,-1.0737494,-0.55763096,1.1288216,-0.6092321,-0.82672155,1.323251,-0.5462146,0.43195254,-1.0105951,-0.20224331,-3.365576,0.697987,2.0662105,-1.4098738,1.1804938,2.187427,0.077967696,0.21919924,-1.5140654,1.4425173,0.8292852,1.2343313,2.0883775,0.6785805,0.82781875,-0.43852735,0.66012484,1.1237441,1.9478402,-0.8844719,-2.090438,-0.78110313,-1.0227743,0.9751679,-1.8833448,0.328951,-0.21442354,1.0586132,0.12220788,-0.004018858,-2.3060837,1.0665114,0.29730833,-1.9097469,1.313464,-0.044581965,0.8101296,1.4774745,-0.82347023,0.7299896,-0.8895708,-0.5177587,-0.78283656,-0.7498883,0.4063315,2.291738,1.9789232,0.6499053,0.77561074,0.4870269,-1.2462766,2.1311362,0.3244431,0.75221765,1.1903837,0.59193695,0.29771718,-0.23591283,1.0788683,-0.1870995,-0.99587065,1.1254989,0.39939347,0.9894415,-1.9572306,-0.56399626,-0.49616036,0.4178121,0.07176728,0.8548787,-2.3063927,1.9640279,-0.6021361,0.5083819,0.112273835,-0.12964596,-1.0922283,0.14961806,-0.20141682,-1.0277227,1.1884578
DB16932,-0.40754706,0.40063936,-2.0136878,0.38419968,-0.28423482,-0.032335274,0.09613785,0.46593103,-0.07695053,1.2570777,-1.997468,1.1774906,0.5427375,-1.3264152,-2.2520833,-1.1696335,-0.37956548,-2.6372228,-1.2202642,-0.50855595,-0.967869,-1.0497769,0.99552405,-0.6241355,-1.998747,-1.2673663,-1.098789,-1.6048033,-1.8371973,1.9670428,-1.6723737,0.5078117,0.2286708,-2.4120016,0.45310712,-1.1575623,0.7388973,1.3400135,-1.0632682,-2.3969603,-0.30911016,0.9242115,0.30820155,2.7470164,1.0846952,0.19040722,-0.385925,0.8332052,1.1855766,0.08272067,-0.5299953,1.1299747,2.4307714,0.3463771,-0.50784713,1.762316,0.25047585,0.49559477,-0.7839093,-2.6761084,-1.7395736,1.0149826,-0.044950675,-2.024653,0.30717394,0.96680295,0.6432589,-0.1687984,0.32486984,-0.94732714,0.08209707,1.3309258,1.8149483,0.58380955,-1.1745156,3.0352376,-0.07177696,0.07650791,0.8103858,-0.41244212,-0.2029546,-0.35725397,0.097186536,-0.7447714,-0.82406825,0.6078084,0.3110038,1.9848002,-0.55664456,1.1432989,1.3750787,0.0508122,2.1001,0.15931699,0.5702094,-3.3078227,0.42630717,-0.7873587,1.1207924,0.16933784,-0.060441807,-1.154961,2.0244997,0.073533,-0.0036374424,-0.15717074,-1.5287944,-1.0763136,-0.46823677,0.28085336,0.26739532,-1.1432278,-0.5299131,-0.75983644,1.1170088,2.9902282,1.3253015,-0.53073364,1.6489643,0.07580038,-0.078191295,-1.0648314,-1.0483915,0.79714835,2.338973,-0.23935461,1.75963,3.3204093
DB16933,1.171641,0.8736683,0.8047903,0.6271855,3.106416,-1.9003402,-0.58031374,-0.47178984,1.3295823,3.605965,-1.9122794,1.4386052,-1.9858118,0.9881806,0.8986332,2.5146074,-0.35207945,-1.7149131,1.1605407,-1.1988552,-1.3308672,-1.542967,-0.76799756,-1.2469397,0.9973895,-0.8563835,0.06425263,-2.303277,-1.3942289,-0.08854586,-0.07458503,0.6117762,0.9956331,0.5342353,-0.022181045,2.3644538,-2.2101445,-0.24892567,-0.678691,-0.39138654,1.1504765,-1.1378587,1.0646691,2.7345462,1.3226656,-0.04595418,-0.2549426,-1.5194991,-2.8126748,2.7883816,0.26024634,0.6790853,-0.7168007,-0.3583584,1.7269797,-0.12466742,1.15994,-0.23732752,-0.302306,0.120481834,0.11992053,-0.78333426,-0.37597892,1.0551871,2.0353537,-1.8378613,-1.8556579,-0.7424562,-2.9707499,-0.8435799,-1.9791732,-1.9425933,-0.5574655,-2.34975,-0.14863007,2.4382718,2.5450237,-2.4330997,1.5248128,2.0584638,-1.5257208,-0.36565763,-0.7136671,-1.9231491,-0.03162753,-0.18726553,3.1795099,-1.1978503,1.7931575,-1.3418188,0.40007374,-0.2727427,3.295341,-0.19422519,0.6907297,2.236294,3.2487838,2.4978483,-1.2708431,-4.5528345,1.8338858,0.14212014,0.5067113,1.4621725,-0.118301354,0.20695916,2.977862,1.2135676,-0.91971064,-0.7378306,-1.5268209,2.192296,-0.3483033,-1.1307029,-0.0849587,0.22362657,1.0399159,-1.1214516,-1.2467395,-1.3179823,2.388,1.5005827,0.0011626184,0.97232103,0.20955609,-0.46386194,-2.4408803,-2.1055837
DB16935,-1.4049227,3.1607177,-2.1994479,-2.6051373,1.5461807,-1.2303358,-0.4823285,-3.1489446,-0.17477083,0.40043038,-0.5172048,0.37167084,-1.7392151,-0.7775701,1.311105,2.0822146,2.3420346,-1.9249532,-0.5665669,2.0491743,2.0812938,0.48784888,-2.6817667,0.6555452,-0.850897,-1.1839786,-1.1147566,-0.13526589,-0.4343139,-0.055497974,1.4023558,-1.1817737,-1.4116502,2.2841456,-1.4701457,0.66414106,-0.38447237,0.5537009,-0.011273177,-0.30402824,1.1403366,2.268697,-3.6028461,2.6133232,1.3375806,3.8398209,0.6075065,-2.2013013,-0.90293974,-1.7144754,-3.5356581,0.36521083,-1.1426347,-1.9765188,1.6419888,-0.7548665,0.2434409,-2.9210176,-1.0191742,-1.8141587,2.0276556,0.6857727,0.75469965,1.0149864,0.7354776,-0.49501133,1.1135184,0.44058588,1.5237203,1.3468325,0.029878706,0.30846572,-0.043949716,-0.42627388,1.0786804,1.5622977,2.0425973,-1.5762314,-0.9132832,1.2912157,-0.8345225,-0.690081,-2.0361967,1.3682219,2.594839,-2.5245657,-2.123798,1.4499204,1.3337147,-1.596887,0.70965964,0.51359755,3.1639345,0.7994068,-0.58448756,3.868649,-0.7443689,0.032556474,-0.064071804,-0.7914901,0.5060978,-0.13456707,2.561501,2.2911983,-1.1296941,0.74201876,0.011268195,-1.6276664,-1.2090906,-2.4376576,-1.4179552,-5.0621824,3.8223114,-0.1427131,0.53825945,3.5967107,0.15077917,2.1665206,0.8424444,0.30712497,0.31677973,0.78100574,0.89836264,-0.6634457,-0.06324929,1.0978017,-4.521875,1.1456876
DB16936,0.12781146,-0.8870304,0.51343644,-0.5803332,0.77477604,1.1672008,2.5730097,1.5966967,0.96493566,0.63678235,1.2367836,0.16775718,1.3928852,-1.9654323,-1.4631225,2.1190126,-0.78799343,0.0024989545,-0.6649205,0.80819887,1.2901233,-0.15207003,1.8556681,-0.034170873,-0.89558095,0.50060606,0.18069181,-1.4732618,-0.13011852,2.0102284,-0.16457176,1.5721672,-2.5456333,0.9515062,1.767223,-1.580005,-0.47122142,0.33043054,-0.6170414,-0.13931215,-1.2213229,-1.1886063,1.0201657,0.97813755,-0.8546347,2.1323502,-1.4826736,-1.698286,-1.2044382,-0.342161,0.4758303,-0.32014218,-1.6488599,2.3939424,-0.2517657,-1.1531136,0.7964583,0.00094732735,-1.3469107,-0.6158223,-0.4475295,-1.2431972,-0.7270696,-1.1084288,1.4778643,-0.6299648,-1.3317988,-1.3664076,-1.284004,-0.64614916,-0.42468113,-3.9580967,0.8891453,-2.64781,1.7207508,-0.4622885,-1.691235,-1.0254898,-0.065593004,0.8276924,0.13275898,-0.48773676,-0.43585652,-0.15976167,0.46106952,3.9421957,-0.96983695,0.7762695,-1.6458223,-1.0036695,0.77939695,1.0720373,-0.28678393,-0.27180925,0.9949836,-0.6762489,-0.8007575,-0.8307392,0.8365714,-0.45096675,-1.515894,-0.84690523,-0.06942171,0.7728917,-0.99452716,1.9069102,-1.1455877,0.36008286,0.19093731,-1.4407057,1.6912072,0.96156514,2.5664117,0.73427945,-2.1472847,2.5625095,1.3122251,-2.3430786,-0.26159436,1.1109984,0.10108351,1.0612495,2.6626925,1.7834333,-1.3562752,1.4218044,0.2828961,0.3042059
DB16937,0.11011331,-0.68000287,-0.37020597,-0.23730363,0.42812562,-0.20587337,-0.20060936,-0.13928911,0.9708357,0.049463727,0.8043605,-0.6210729,0.7195032,-0.3702555,-0.2872314,-0.7851647,0.60486907,1.171855,1.003595,-0.17553154,0.34401333,0.21145763,-1.4481257,0.7014638,0.02824556,-1.106573,-0.946061,-0.24265572,1.867982,0.34131277,0.10690691,0.8227218,0.95190823,0.56159157,0.4905449,-0.21821374,0.38551474,0.34157366,0.47257942,-0.7326463,0.56095433,-1.7796351,0.5445376,0.09345714,1.1832417,-0.240164,0.27573216,-0.5610831,-0.8221518,0.7034823,-0.20832513,-0.10577145,0.095217295,0.4204763,0.35176003,1.3210688,-0.3782246,0.13125888,0.18165609,1.0122713,0.101982586,-0.12731154,-0.20118222,1.4602071,-0.19727783,-0.2682631,-0.5379841,0.7490254,0.48459232,-0.077139154,0.3093925,-0.81325996,0.23706838,0.8825061,-1.6269501,-0.5149537,0.25241292,-0.0029493477,0.785207,-0.039345875,1.3407658,-0.21581322,-0.26986897,-0.24108985,-0.2744527,-0.28058106,1.3217782,0.17380948,0.20824333,-0.7215521,-0.24492091,-0.6372806,-0.078874245,1.3671876,-1.1027211,-0.41470125,-0.22909677,-1.3171184,0.32715234,-1.574892,0.3469484,0.4165791,-0.60732114,0.53059524,-1.490652,-0.07330352,0.03579863,-0.22530021,-0.29082966,-0.9183525,0.9680839,-0.06433566,-0.32675758,-1.321115,0.36721116,0.788235,-0.6317692,0.35895026,1.091294,0.33957437,-0.15116364,0.39669347,-1.2559334,-0.042881466,0.7387329,0.46415728,-1.517498,0.8118402
DB16938,1.1096305,0.50766855,2.4659135,-2.0551567,-0.47223192,-0.3839159,3.5075274,1.7261481,0.06859917,0.8911534,0.9989494,0.22448981,0.39786923,-0.79380566,0.040454727,-0.16200726,-0.3989529,-0.17959458,-1.3579016,-1.2409475,-0.7155738,0.4674459,-1.2096409,2.5371294,1.2337824,1.1298405,1.7054398,-2.3570898,-0.515831,-3.2335405,-2.4396503,1.0090654,0.21449408,-2.2079728,-0.5050803,-2.8173296,2.048157,3.8348036,-1.0659411,-0.25955036,2.162328,0.8273492,-1.8768835,2.3832517,0.6548661,2.2298768,-0.7899533,-1.4180968,1.8669744,0.5501231,0.08429579,-0.89448273,-1.6801739,2.201125,0.51926214,0.99786294,1.9313401,0.23260386,-0.31704807,-3.439005,1.5023819,-2.9241889,-1.2586514,-0.7763109,2.5855038,-1.9861101,-1.4734408,-4.1729994,2.970793,-0.5803402,-1.3276229,-0.5030919,2.1243668,0.47429943,-2.1938102,-1.9763317,2.24179,-1.609783,0.9605686,-2.0619564,-0.879864,0.86894906,-1.6661584,-1.7851628,-2.2536933,3.3835583,2.105292,1.6744348,0.33414248,-0.16959168,-0.5622433,1.9117764,-2.013395,-2.0809147,2.9251933,-1.7764477,0.10223396,-0.8827603,0.27667594,-4.1776214,1.9613045,-4.1216254,1.0762341,2.48915,-3.346896,3.696705,-3.0870333,-2.7426143,3.0319233,-1.5446655,-2.7884939,-1.6771135,0.55775416,0.10464337,1.2909542,1.9854538,0.77768254,-0.32646647,-0.7288114,-4.247359,2.5055246,0.65785825,0.47196618,-2.23602,2.5471876,0.054200638,0.29602888,-0.8488022
DB16939,-0.66394776,-0.0147285275,0.36353892,0.7734466,-0.73271877,0.24720815,-1.6085807,2.9318209,-0.33649647,-1.675706,-0.49777985,0.15375108,0.87064064,0.3868663,-0.9266613,0.9982884,1.2309314,-2.245948,-0.85115767,2.0144174,0.15264736,-1.053726,-0.45559025,-0.04014174,-0.7727896,1.3215764,0.16862647,1.9605972,-2.0441647,-0.11823715,-2.004829,0.17581147,0.11077285,1.1708432,-1.8888742,-2.7896805,0.18929693,0.57037807,0.4707563,-0.8798847,-0.53195727,1.0988996,-0.94438934,-1.1053213,0.9943083,0.84614855,-1.3974895,-0.34606084,-3.5323734,3.3147066,-0.4228312,0.66105485,-0.9541219,0.92426234,1.374862,-0.15469952,0.023070179,-0.23709585,0.17724094,-0.18894076,3.8639958,0.15452825,0.23468843,-2.0412667,1.9131792,-1.7920116,2.7064846,-1.5277412,-0.057753302,0.048460737,-0.54538137,-0.12216295,-1.073493,1.5282853,2.209849,0.6969553,0.37966478,-0.43193442,-0.08082714,0.6940248,0.49041593,-1.44159,-0.07171814,1.0617497,0.51433283,0.2520779,1.0437807,-0.029769406,-1.189458,-0.15180734,1.3745736,-1.4259393,0.22650191,-0.55718,0.6188561,0.6340752,-0.4101542,-1.0084502,1.7756207,-1.9603649,0.48439035,0.8554848,-1.6244992,-0.57335913,2.4334052,1.1743771,-2.9992297,0.4289199,1.0030781,-0.31170088,2.9505932,0.5432534,-0.4646868,-0.07434345,-2.0194652,0.8433331,0.013707038,-0.059493575,-0.74758375,0.2599073,-0.4791842,0.7263013,1.5001506,-0.21326649,0.14099903,-0.12822478,-1.3488735,-0.66800743
DB16942,2.509404,2.9299653,-0.8747781,-0.95041996,-1.0706792,1.05371,0.1517582,1.0053701,-0.08760918,1.0697728,-0.38340288,0.6622604,2.9293454,1.1486238,-0.39324445,-0.14298502,-0.7492544,-3.7196026,-0.08910423,0.24501507,1.0492254,0.1638311,1.5404569,2.1106534,0.6160225,-0.21755093,-1.4590214,-1.2169642,-3.6073554,-0.48046774,-0.008924078,-0.17101634,-2.310429,1.1701035,0.0869582,0.7439845,-3.387935,-0.26813042,0.72188294,1.4193397,-0.10486681,-0.7846855,-0.6009614,-1.0710726,2.5785842,0.18846498,0.8698813,-1.0596267,-1.0586094,1.2404671,1.6845992,2.3981838,2.7746577,0.95409113,-0.57984084,-1.6138172,0.16064754,1.189206,-1.4826591,1.7880718,0.2958645,0.60016763,-2.9335873,-0.6438932,0.7078337,0.13364834,0.6334594,-1.1855668,1.7117434,1.4350826,0.3490631,-3.0802763,-1.2092183,-0.14932226,0.7409631,-2.2956078,-1.9641159,1.122572,0.84789056,-0.13850366,0.71114063,1.2946707,3.4763439,-0.109288126,-0.94186944,-0.26120126,-1.2040118,1.4720544,-0.06396059,0.18450174,-0.50935954,0.5287609,2.2538059,-1.2048415,0.18719439,0.41648692,0.7644543,0.099744506,-0.7823788,-2.320929,-1.3564632,-2.2115135,-0.1577679,-0.3955849,-0.29498255,1.6217757,-4.296093,-2.6656678,0.25849888,1.1441292,-1.1775184,1.1266117,-1.3125523,-2.053194,1.9630562,2.656223,1.5384482,-0.11930122,2.0619092,-0.04079339,1.3589625,-1.0882447,-0.7236525,-1.926715,-1.02662,-0.17738537,-2.344274,1.2373056
DB16943,-1.2956636,2.539756,0.7514758,-0.52653855,0.16715232,-0.89817286,-0.20003963,-0.33062688,-0.0003976673,1.4646698,2.1810539,-0.060697705,1.3027223,-1.8762062,-2.7477877,-1.1637123,1.4009137,-0.26403624,-2.200403,-2.8616838,1.7833778,-0.61578226,-1.7871448,-1.146687,-2.0389946,-0.0791807,-1.404619,-0.7147219,-0.82307076,-0.15872984,-0.786866,-0.2139588,-1.158123,0.43520015,-1.4885589,-2.713525,0.47284782,0.39600295,-0.7448741,0.8890128,1.6578716,-1.7852612,0.84582525,-0.50862163,-0.9316971,1.2561707,0.5435586,1.4121804,-0.2419919,-0.56855196,1.3284706,-2.4519002,0.09482058,1.1520796,0.87766874,0.056997724,0.09116424,-1.4325007,-1.7140971,-1.6791741,-0.3361913,0.35524297,0.9765728,-1.5673286,0.34407592,0.8586994,1.9621037,-0.09291603,-2.5815508,-0.91959965,0.5357239,-0.54670185,1.7046417,1.6054716,0.6094665,-0.98934764,0.21013471,-1.5382581,0.32734853,0.57990575,-0.81606245,-1.6818882,2.2958798,-0.5900099,1.1326675,-1.3073277,-1.8408415,-1.5654637,0.62685335,0.36031878,-0.9438256,-0.64484584,-1.3883699,0.49489337,-2.9020414,0.7785644,1.5872115,-0.41957754,1.0994061,-2.0931404,-1.0921963,-1.1941019,-1.0519503,1.1382046,-0.9137209,1.4733404,-1.1572142,-0.76543534,-1.3683239,-1.9706933,-0.15299559,-0.9816328,0.76112247,1.144496,2.0965908,0.7286886,0.26764965,-3.4315271,-1.6895167,1.0616171,-0.22831297,1.7456998,-3.6892154,-0.46388707,-0.41355777,-1.3619037,3.1347094,-1.0444524
DB16944,-0.8399977,0.21769674,0.53513396,-1.0202066,-0.5880388,0.15893383,-0.013767585,0.96078193,-0.53720415,-2.3891187,-0.53989214,-0.52660125,-0.4574403,0.858148,-0.60681516,-0.20840934,-0.13955772,-2.8471534,1.6447828,-0.3464435,0.39375752,-0.9806246,1.2591344,-1.0487627,-0.4962687,2.4121256,0.9301008,-0.1678238,-2.316111,0.34907448,-0.40260425,0.20472454,-1.292997,-0.9994887,-2.0986886,-0.055595495,-0.16267735,0.56489784,1.2319742,1.8974588,0.47987366,-0.10139078,-1.340061,0.50449276,0.90359366,0.29389775,1.4444789,-1.4178001,-0.2591046,0.31772622,0.048940346,0.027099198,-0.46691367,2.4754636,-0.8591702,2.461492,0.5493674,1.1223154,0.21933055,-0.83314157,0.7361072,-1.4788097,-0.29657587,0.973915,-0.23983797,-0.8786668,0.087139815,-2.3118455,0.20828469,-1.2418776,0.032730207,-0.14203258,0.32963824,1.5970917,1.0506524,-1.0611422,-0.25727928,-1.2769246,0.44135532,-0.18805295,1.4175044,-0.19779652,1.6745601,1.6762061,1.3896382,-1.1642251,0.100940004,-2.2707262,-0.48600653,-0.48049846,-0.7913111,0.58950955,1.5447819,-1.0620546,-1.0300376,-0.5134517,1.9949758,0.58552796,-0.55028075,-0.99207705,2.4730945,-2.0678806,1.2237085,-1.2286472,-1.3959149,3.0598588,1.5705036,0.97738796,1.8312737,0.27114835,0.70427954,0.5493979,-0.33992928,-0.18116081,1.3659525,-0.5428084,-1.1196036,-1.9159154,1.915834,-1.4500308,0.26886177,1.0182757,-1.7454891,2.0058317,-1.9306971,-0.10103662,-0.7169288,-0.5200202
DB16945,-0.46051866,1.0325637,0.74668336,0.8597369,-0.5700583,1.3991871,1.1193923,0.04953056,2.2016466e-05,-0.3878322,-0.80992854,-0.35901284,0.111214764,-0.77855885,-0.77365535,1.8723009,0.021859575,-0.23623005,-0.38697043,0.27411687,-0.24534696,0.8836513,-1.5274247,1.34411,-2.0670972,0.8626202,1.3187584,1.5110027,-1.0664228,0.2135479,-0.53104323,1.9330264,-0.8478637,0.058464278,0.7359503,0.30688414,-2.1023088,1.9966108,-0.14791751,-1.0935557,-0.58169657,-0.5683856,0.99498016,1.9345107,-0.49317467,-1.4194763,-0.048470974,-0.8233684,-0.16686535,0.49846587,0.76583725,-2.2529986,-0.56524104,0.07275656,0.04752168,-1.3539153,-0.65536916,-1.6200074,-0.34201118,-1.1988895,-0.51859224,-0.39699218,2.0327525,-1.4823762,0.9043068,-1.9862571,1.2717532,-1.9187137,0.31667256,-0.50215477,-0.39453185,1.6345721,0.3198926,0.38687012,-0.8748074,0.26287544,-2.4757776,-2.359981,1.2611625,-0.73165524,-0.3445788,-0.6889527,2.2961996,-0.07790839,1.1311756,2.198314,0.89950657,0.7118377,2.0412846,-0.33879903,-0.28545815,1.5990849,1.0285603,-0.56368965,-0.62557954,-1.6804572,2.2791104,0.02112101,1.743748,0.27707884,-2.3695457,-0.39263785,1.0960442,0.6856552,2.3864267,-0.509299,-1.647335,-0.47272128,1.2360202,-1.6293496,1.2080241,-0.33749166,0.6272114,-0.18134922,0.61385214,2.0098386,-0.0018743426,0.8439292,1.1327128,0.6179067,0.6063928,-0.34150708,0.84033126,1.5984602,-0.52781254,-0.3809185,0.03707222,-0.5389214
DB16947,-1.0803624,-0.41586095,0.18565023,0.28014576,0.37380308,-0.5489588,-0.39968294,-0.50783324,0.54748774,-0.2648042,1.2899632,-0.40580207,-0.25878155,-0.314555,0.6511338,0.19112924,0.39188087,-0.6897381,0.34465945,-0.44491628,0.71582,-0.79805946,-0.27550706,0.20493782,-0.75590366,0.529486,1.4006782,-0.8961609,1.3032755,1.2763106,0.31760678,1.2153503,0.22042215,0.7982158,-1.142575,-0.78305167,0.40102646,-0.92601866,-0.4531366,0.09958445,0.1372853,-1.9732597,-0.61476666,-0.38744685,0.40155637,-1.2291331,1.9361856,-1.7238226,-0.3900274,2.057615,-0.39140466,0.45677128,1.4612774,-0.90044874,1.1757201,1.71449,-0.82192045,0.490539,0.2747021,0.28188205,0.6695807,-0.89848465,1.5557159,1.4086027,1.4227647,-0.01195603,-0.36445525,-0.6528251,-1.1919259,1.9007587,-1.408171,-1.5537916,0.4441345,0.79757,-0.88704544,-1.3717455,0.0005010888,-0.067549825,-0.64610904,-0.75718224,0.5296662,-0.93715626,-0.9001268,-1.014542,-0.51803064,-0.4964205,-0.17351526,0.6245407,-0.5779741,-0.7468482,-0.8381009,0.29940465,-0.6044444,0.5079395,0.38585144,0.44497037,0.13954793,1.7940801,0.3691248,0.46285307,0.018746292,1.5692888,1.5869708,0.15190712,0.26417106,-0.28423074,-0.105091706,-0.023727614,0.2879628,-0.046174146,-0.469231,-1.1100788,1.679402,-1.0619307,-0.35619769,-0.92375255,1.2419094,0.22489655,1.7863046,-0.3347428,0.61697507,0.5517925,-1.8159893,1.1081796,0.42026687,-0.88030565,-0.4067362,0.5500526
DB16948,-4.749825,-3.021885,1.1521548,-4.448328,-1.462021,-3.6113045,-1.4995371,5.034826,0.80592525,-2.129877,-0.66156507,2.0965002,-2.605616,-0.65861106,-0.10035139,4.9686437,3.2269294,-0.30064148,-2.3349454,-2.8850994,-0.9013397,5.5168824,-4.4671106,1.7626364,4.1817236,2.031312,-1.4523727,0.6649349,0.5597688,-0.32737863,2.2066982,-5.3987117,-2.2991881,-1.109872,-3.6804152,6.903841,-1.0225396,-0.5819141,8.201917,-5.1993284,-2.108321,-0.89346915,5.0968103,4.324201,5.41773,-2.5741582,-2.4157648,3.0237346,-2.6190088,-0.20819472,1.706939,-0.2456199,0.18660581,-3.578051,1.2630658,-1.3736336,2.2092302,-2.8221157,2.0225072,1.8590953,0.75368434,1.2389717,-1.1232474,1.2580518,-0.5845978,-0.87765855,-4.2193613,-6.1398582,-2.4492686,-7.166155,1.6615267,-0.34841353,-3.2833738,-5.2143264,2.8205209,1.2458411,1.8622358,4.4363766,2.3456223,3.0750036,-3.2827597,4.208197,-5.7005663,1.8167505,0.7689524,-4.432732,2.7708127,1.0359476,1.2272031,-0.90516114,-0.3683997,-0.45947078,-0.17691511,2.2990632,-0.35473424,4.753822,-0.34664842,2.6669438,-0.04461239,4.3982563,-4.956311,4.599604,1.8664492,-0.91431344,1.6009762,-1.7604402,-2.5890477,0.52067804,-0.19090985,1.0589026,1.8947136,-4.8753233,2.3420477,-1.9710568,-2.7076225,1.3756264,-3.430688,2.3046424,3.541056,-0.22368303,-1.0628709,1.1305766,2.0088756,-2.480058,-3.431118,2.7832696,0.53208596,-2.5033693
DB16949,-1.107346,0.06856352,0.097642794,1.3889861,0.6557288,-1.4605097,-3.193083,0.6336752,1.1208292,0.17678307,-0.35209936,1.7512856,0.26556268,-0.06924164,-0.29946402,0.95757556,-0.4087409,-0.18508162,-2.3144093,1.5275731,0.42460424,-1.0838243,1.1022718,-0.18149495,-0.15897125,-0.5812675,0.73070174,0.15712935,-0.5530629,-0.029116698,0.7024272,0.63041186,-0.9248293,-0.13378373,2.962255,2.3304899,0.90825474,0.18880296,2.501286,-1.3003197,1.4519234,-2.4285681,0.15849921,2.232697,3.168283,-0.8166274,0.9992799,-1.3971403,0.42101976,1.3608948,-0.6440454,0.31945148,3.28285,-0.3342296,1.4889251,0.9089705,-0.51078933,-0.59020627,-0.4314596,0.66313505,0.9013095,-0.18092194,0.52182704,1.7591784,0.5809719,0.8690836,-1.2398901,2.743427,-0.67952967,-0.3626302,-1.1068358,-0.7229937,-2.3547342,1.5483673,-0.060724117,1.6769176,-0.31912315,0.08523041,0.6101635,1.0119402,-0.9051071,-0.8292657,0.104309656,-0.59043723,0.06743311,-0.16583084,2.800266,0.748011,-1.6107651,-1.4714669,1.1560212,-0.6250487,-0.6246366,1.7206621,-1.4514565,0.32838118,1.1399447,0.851492,0.3109401,-0.58797234,-0.14685772,0.21970299,0.44476932,0.63160425,-0.07637837,0.20684074,-0.66956306,-2.187689,-0.43955415,-1.5525795,0.03456448,-1.1268792,0.9314058,-1.3383191,-0.2488804,-0.700673,1.781402,-0.27274203,2.6691084,0.056835264,0.5558885,1.0702876,-2.4265373,0.6099646,-1.0673403,0.33529943,-0.8752612,0.03910468
DB16950,0.37221763,0.7433319,0.031936638,0.20101435,-1.0535431,-0.43355775,-2.5531187,0.46342385,0.12551957,-0.2517515,-0.70608234,0.72279155,-0.67674416,0.6198387,-0.84439415,-1.2684772,0.26361123,-1.297303,-1.2353578,-2.4814167,-1.074076,1.0131596,-1.6663955,-0.17086542,-1.1699436,-0.8594175,0.08575794,-0.11068833,-2.4068012,-0.53295505,0.32186782,0.2483584,-0.46167997,0.64963835,-0.61021966,-1.5625551,-1.2527943,1.1143988,0.41817182,0.58004373,2.0159867,0.80111265,1.9621937,-0.56603,-0.431037,-0.94898176,0.3725037,-0.017520623,-0.5087393,1.4800777,1.1072593,-1.0143919,0.20616302,0.6995727,0.8653027,0.640605,0.88884753,0.1625919,0.6394093,-0.38641906,1.5079542,-0.1965096,0.78815085,-0.0571869,0.565401,-1.9678867,-0.8168942,0.8516324,-1.2973508,2.9091911,-0.9763876,0.6872079,1.3741354,-0.56625164,-0.3889123,-0.7848264,1.3928678,-0.04784946,-0.85977745,-0.48692033,-1.3180094,-0.66556215,-1.55875,0.09173951,-0.40283924,-0.703678,-2.5868106,0.8052181,-0.26280558,-0.182817,-0.08173624,-0.41415843,-0.18507242,-0.64074326,-0.6604769,-0.7394646,2.3171415,0.40546417,1.2081707,-2.1364276,0.87338686,-1.4638042,0.37338424,0.111771956,0.04665216,0.8254228,0.27536824,-0.30610207,2.2381358,-3.04552,0.51884127,0.9174068,0.9422214,1.614759,1.3715732,1.088299,-0.39278647,-0.44515175,-0.046303093,-0.16055709,0.33546752,1.6601399,-1.5925286,1.740609,-0.83101684,-0.915958,0.94606715,0.6663422
